filename for_count for_with_if_count for_with_switch_count for_with_array_references_count for_with_function_calls_count nested_for_count while_count while_with_if_count while_with_switch_count while_with_array_references_count while_with_function_calls_count stmts_inside_loop total_stmts
QuantLib/test-suite/blackformula.cpp 2 2 0 1 0 1 0 0 0 0 0 16 42
QuantLib/test-suite/functions.cpp 5 5 0 3 3 0 2 2 0 0 1 56 85
QuantLib/test-suite/forwardoption.cpp 3 3 0 3 1 1 0 0 0 0 0 98 224
QuantLib/test-suite/asianoptions.cpp 12 6 0 7 2 4 0 0 0 0 0 230 557
QuantLib/test-suite/defaultprobabilitycurves.cpp 6 4 0 2 1 0 0 0 0 0 0 40 167
QuantLib/test-suite/schedule.cpp 3 1 0 1 0 0 0 0 0 0 0 3 94
QuantLib/test-suite/rounding.cpp 5 5 0 5 5 0 0 0 0 0 0 25 51
QuantLib/test-suite/commodityunitofmeasure.cpp 0 0 0 0 0 0 0 0 0 0 0 0 28
QuantLib/test-suite/bonds.cpp 8 6 0 6 4 4 0 0 0 0 0 95 439
QuantLib/test-suite/autocovariances.cpp 0 0 0 0 0 0 0 0 0 0 0 0 36
QuantLib/test-suite/transformedgrid.cpp 0 0 0 0 0 0 0 0 0 0 0 0 16
QuantLib/test-suite/capflooredcoupon.cpp 0 0 0 0 0 0 0 0 0 0 0 0 197
QuantLib/test-suite/gjrgarchmodel.cpp 5 1 0 4 0 2 0 0 0 0 0 30 162
QuantLib/test-suite/doublebarrieroption.cpp 2 2 0 2 0 0 0 0 0 0 0 62 132
QuantLib/test-suite/rngtraits.cpp 3 0 0 0 0 0 0 0 0 0 0 3 34
QuantLib/test-suite/inflationcpiswap.cpp 8 3 0 6 2 0 0 0 0 0 0 22 198
QuantLib/test-suite/mersennetwister.cpp 5 2 0 2 0 0 0 0 0 0 0 7 29
QuantLib/test-suite/inflationcpibond.cpp 2 0 0 2 1 0 0 0 0 0 0 5 71
QuantLib/test-suite/extendedtrees.cpp 1 1 0 1 1 1 0 0 0 0 0 35 161
QuantLib/test-suite/timeseries.cpp 2 1 0 2 1 0 0 0 0 0 0 2 76
QuantLib/test-suite/riskstats.cpp 1 1 0 1 1 1 0 0 0 0 0 149 167
QuantLib/test-suite/inflationcpicapfloor.cpp 11 0 0 8 0 4 0 0 0 0 0 28 148
QuantLib/test-suite/marketmodel_smmcaplethomocalibration.cpp 14 4 0 8 2 0 0 0 0 0 0 29 237
QuantLib/test-suite/twoassetcorrelationoption.cpp 0 0 0 0 0 0 0 0 0 0 0 0 33
QuantLib/test-suite/interestrates.cpp 1 1 0 1 0 0 0 0 0 0 0 28 53
QuantLib/test-suite/operators.cpp 11 8 0 9 2 0 0 0 0 0 0 14 90
QuantLib/test-suite/basketoption.cpp 5 4 1 5 2 2 0 0 0 0 0 116 307
QuantLib/test-suite/everestoption.cpp 0 0 0 0 0 0 0 0 0 0 0 0 55
QuantLib/test-suite/ode.cpp 2 2 0 2 1 1 1 1 0 1 1 34 89
QuantLib/test-suite/noarbsabr.cpp 0 0 0 0 0 0 1 1 0 0 0 10 55
QuantLib/test-suite/period.cpp 0 0 0 0 0 0 0 0 0 0 0 0 46
QuantLib/test-suite/marketmodel_smm.cpp 11 1 0 7 1 1 0 0 0 0 0 43 187
QuantLib/test-suite/inflation.cpp 18 7 0 16 5 2 0 0 0 0 0 69 286
QuantLib/test-suite/gsr.cpp 2 0 0 0 0 0 7 0 0 0 0 2 111
